 N = 1000; h = 0.001
x;h;v1;v2;u1;u2;v1 - u1;v2 - u2;
0.439;0.002;8.45619622;11.45619622;9.95619622;9.95619622;-1.5;1.5
0.441;0.002;8.455997098;11.4559971;9.955997098;9.955997098;-1.5;1.5
0.443;0.002;8.45579798;11.45579798;9.95579798;9.95579798;-1.5;1.5
0.445;0.002;8.455598866;11.45559887;9.955598866;9.955598866;-1.5;1.5
0.447;0.002;8.455399756;11.45539976;9.955399756;9.955399756;-1.5;1.5
0.449;0.002;8.45520065;11.45520065;9.95520065;9.95520065;-1.5;1.5
0.451;0.002;8.455001548;11.45500155;9.955001548;9.955001548;-1.5;1.5
0.453;0.002;8.45480245;11.45480245;9.95480245;9.95480245;-1.5;1.5
0.455;0.002;8.454603356;11.45460336;9.954603356;9.954603356;-1.5;1.5
0.457;0.002;8.454404266;11.45440427;9.954404266;9.954404266;-1.5;1.5
0.459;0.002;8.45420518;11.45420518;9.95420518;9.95420518;-1.5;1.5
0.461;0.002;8.454006097;11.4540061;9.954006097;9.954006097;-1.5;1.5
0.463;0.002;8.453807019;11.45380702;9.953807019;9.953807019;-1.5;1.5
0.465;0.002;8.453607945;11.45360795;9.953607945;9.953607945;-1.5;1.5
0.467;0.002;8.453408875;11.45340887;9.953408875;9.953408875;-1.5;1.5
0.469;0.002;8.453209809;11.45320981;9.953209809;9.953209809;-1.5;1.5
0.471;0.002;8.453010747;11.45301075;9.953010747;9.953010747;-1.5;1.5
0.473;0.002;8.452811688;11.45281169;9.952811688;9.952811688;-1.5;1.5
0.475;0.002;8.452612634;11.45261263;9.952612634;9.952612634;-1.5;1.5
0.477;0.002;8.452413584;11.45241358;9.952413584;9.952413584;-1.5;1.5
0.479;0.002;8.452214538;11.45221454;9.952214538;9.952214538;-1.5;1.5
0.481;0.002;8.452015495;11.4520155;9.952015495;9.952015495;-1.5;1.5
0.483;0.002;8.451816457;11.45181646;9.951816457;9.951816457;-1.5;1.5
0.485;0.002;8.451617423;11.45161742;9.951617423;9.951617423;-1.5;1.5
0.487;0.002;8.451418392;11.45141839;9.951418392;9.951418392;-1.5;1.5
0.489;0.002;8.451219366;11.45121937;9.951219366;9.951219366;-1.5;1.5
0.491;0.002;8.451020343;11.45102034;9.951020343;9.951020343;-1.5;1.5
0.493;0.002;8.450821325;11.45082133;9.950821325;9.950821325;-1.5;1.5
0.495;0.002;8.450622311;11.45062231;9.950622311;9.950622311;-1.5;1.5
0.497;0.002;8.4504233;11.4504233;9.9504233;9.9504233;-1.5;1.5
0.499;0.002;8.450224294;11.45022429;9.950224294;9.950224294;-1.5;1.5
0.501;0.002;8.450025291;11.45002529;9.950025291;9.950025291;-1.5;1.5
0.503;0.002;8.449826293;11.44982629;9.949826293;9.949826293;-1.5;1.5
0.505;0.002;8.449627298;11.4496273;9.949627298;9.949627298;-1.5;1.5
0.507;0.002;8.449428308;11.44942831;9.949428308;9.949428308;-1.5;1.5
0.509;0.002;8.449229321;11.44922932;9.949229321;9.949229321;-1.5;1.5
0.511;0.002;8.449030338;11.44903034;9.949030338;9.949030338;-1.5;1.5
0.513;0.002;8.44883136;11.44883136;9.94883136;9.94883136;-1.5;1.5
0.515;0.002;8.448632385;11.44863239;9.948632385;9.948632385;-1.5;1.5
0.517;0.002;8.448433414;11.44843341;9.948433414;9.948433414;-1.5;1.5
0.519;0.002;8.448234448;11.44823445;9.948234448;9.948234448;-1.5;1.5
0.521;0.002;8.448035485;11.44803549;9.948035485;9.948035485;-1.5;1.5
0.523;0.002;8.447836526;11.44783653;9.947836526;9.947836526;-1.5;1.5
0.525;0.002;8.447637572;11.44763757;9.947637572;9.947637572;-1.5;1.5
0.527;0.002;8.447438621;11.44743862;9.947438621;9.947438621;-1.5;1.5
0.529;0.002;8.447239674;11.44723967;9.947239674;9.947239674;-1.5;1.5
0.531;0.002;8.447040731;11.44704073;9.947040731;9.947040731;-1.5;1.5
0.533;0.002;8.446841792;11.44684179;9.946841792;9.946841792;-1.5;1.5
0.535;0.002;8.446642858;11.44664286;9.946642858;9.946642858;-1.5;1.5
0.537;0.002;8.446443927;11.44644393;9.946443927;9.946443927;-1.5;1.5
0.539;0.002;8.446245;11.446245;9.946245;9.946245;-1.5;1.5
0.541;0.002;8.446046077;11.44604608;9.946046077;9.946046077;-1.5;1.5
0.543;0.002;8.445847158;11.44584716;9.945847158;9.945847158;-1.5;1.5
0.545;0.002;8.445648243;11.44564824;9.945648243;9.945648243;-1.5;1.5
0.547;0.002;8.445449332;11.44544933;9.945449332;9.945449332;-1.5;1.5
0.549;0.002;8.445250425;11.44525043;9.945250425;9.945250425;-1.5;1.5
0.551;0.002;8.445051522;11.44505152;9.945051522;9.945051522;-1.5;1.5
0.553;0.002;8.444852623;11.44485262;9.944852623;9.944852623;-1.5;1.5
0.555;0.002;8.444653728;11.44465373;9.944653728;9.944653728;-1.5;1.5
0.557;0.002;8.444454837;11.44445484;9.944454837;9.944454837;-1.5;1.5
0.559;0.002;8.44425595;11.44425595;9.94425595;9.94425595;-1.5;1.5
0.561;0.002;8.444057067;11.44405707;9.944057067;9.944057067;-1.5;1.5
0.563;0.002;8.443858187;11.44385819;9.943858187;9.943858187;-1.5;1.5
0.565;0.002;8.443659312;11.44365931;9.943659312;9.943659312;-1.5;1.5
0.567;0.002;8.443460441;11.44346044;9.943460441;9.943460441;-1.5;1.5
0.569;0.002;8.443261574;11.44326157;9.943261574;9.943261574;-1.5;1.5
0.571;0.002;8.443062711;11.44306271;9.943062711;9.943062711;-1.5;1.5
0.573;0.002;8.442863851;11.44286385;9.942863851;9.942863851;-1.5;1.5
0.575;0.002;8.442664996;11.442665;9.942664996;9.942664996;-1.5;1.5
0.577;0.002;8.442466145;11.44246614;9.942466145;9.942466145;-1.5;1.5
0.579;0.002;8.442267297;11.4422673;9.942267297;9.942267297;-1.5;1.5
0.581;0.002;8.442068454;11.44206845;9.942068454;9.942068454;-1.5;1.5
0.583;0.002;8.441869615;11.44186961;9.941869615;9.941869615;-1.5;1.5
0.585;0.002;8.441670779;11.44167078;9.941670779;9.941670779;-1.5;1.5
0.587;0.002;8.441471948;11.44147195;9.941471948;9.941471948;-1.5;1.5
0.589;0.002;8.44127312;11.44127312;9.94127312;9.94127312;-1.5;1.5
0.591;0.002;8.441074297;11.4410743;9.941074297;9.941074297;-1.5;1.5
0.593;0.002;8.440875477;11.44087548;9.940875477;9.940875477;-1.5;1.5
0.595;0.002;8.440676662;11.44067666;9.940676662;9.940676662;-1.5;1.5
0.597;0.002;8.44047785;11.44047785;9.94047785;9.94047785;-1.5;1.5
0.599;0.002;8.440279043;11.44027904;9.940279043;9.940279043;-1.5;1.5
0.601;0.002;8.440080239;11.44008024;9.940080239;9.940080239;-1.5;1.5
0.603;0.002;8.43988144;11.43988144;9.93988144;9.93988144;-1.5;1.5
0.605;0.002;8.439682644;11.43968264;9.939682644;9.939682644;-1.5;1.5
0.607;0.002;8.439483852;11.43948385;9.939483852;9.939483852;-1.5;1.5
0.609;0.002;8.439285065;11.43928506;9.939285065;9.939285065;-1.5;1.5
0.611;0.002;8.439086281;11.43908628;9.939086281;9.939086281;-1.5;1.5
0.613;0.002;8.438887501;11.4388875;9.938887501;9.938887501;-1.5;1.5
0.615;0.002;8.438688725;11.43868873;9.938688725;9.938688725;-1.5;1.5
0.617;0.002;8.438489954;11.43848995;9.938489954;9.938489954;-1.5;1.5
0.619;0.002;8.438291186;11.43829119;9.938291186;9.938291186;-1.5;1.5
0.621;0.002;8.438092422;11.43809242;9.938092422;9.938092422;-1.5;1.5
0.623;0.002;8.437893662;11.43789366;9.937893662;9.937893662;-1.5;1.5
0.625;0.002;8.437694906;11.43769491;9.937694906;9.937694906;-1.5;1.5
0.627;0.002;8.437496154;11.43749615;9.937496154;9.937496154;-1.5;1.5
0.629;0.002;8.437297406;11.43729741;9.937297406;9.937297406;-1.5;1.5
0.631;0.002;8.437098662;11.43709866;9.937098662;9.937098662;-1.5;1.5
0.633;0.002;8.436899922;11.43689992;9.936899922;9.936899922;-1.5;1.5
0.635;0.002;8.436701186;11.43670119;9.936701186;9.936701186;-1.5;1.5
0.637;0.002;8.436502454;11.43650245;9.936502454;9.936502454;-1.5;1.5
0.639;0.002;8.436303726;11.43630373;9.936303726;9.936303726;-1.5;1.5
0.641;0.002;8.436105002;11.436105;9.936105002;9.936105002;-1.5;1.5
0.643;0.002;8.435906282;11.43590628;9.935906282;9.935906282;-1.5;1.5
0.645;0.002;8.435707566;11.43570757;9.935707566;9.935707566;-1.5;1.5
0.647;0.002;8.435508854;11.43550885;9.935508854;9.935508854;-1.5;1.5
0.649;0.002;8.435310146;11.43531015;9.935310146;9.935310146;-1.5;1.5
0.651;0.002;8.435111441;11.43511144;9.935111441;9.935111441;-1.5;1.5
0.653;0.002;8.434912741;11.43491274;9.934912741;9.934912741;-1.5;1.5
0.655;0.002;8.434714045;11.43471404;9.934714045;9.934714045;-1.5;1.5
0.657;0.002;8.434515353;11.43451535;9.934515353;9.934515353;-1.5;1.5
0.659;0.002;8.434316664;11.43431666;9.934316664;9.934316664;-1.5;1.5
0.661;0.002;8.43411798;11.43411798;9.93411798;9.93411798;-1.5;1.5
0.663;0.002;8.4339193;11.4339193;9.9339193;9.9339193;-1.5;1.5
0.665;0.002;8.433720623;11.43372062;9.933720623;9.933720623;-1.5;1.5
0.667;0.002;8.433521951;11.43352195;9.933521951;9.933521951;-1.5;1.5
0.669;0.002;8.433323282;11.43332328;9.933323282;9.933323282;-1.5;1.5
