 N = 1000; h = 0.009
x;h;v1;v2;u1;u2;v1 - u1;v2 - u2;
1.593;0.009;-1.203583286e+268;1.203583286e+268;9.841962114;9.841962114;-1.203583286e+268;1.203583286e+268
1.602;0.009;-3.911645678e+269;3.911645678e+269;9.841076377;9.841076377;-3.911645678e+269;3.911645678e+269
1.611;0.009;-1.271284845e+271;1.271284845e+271;9.84019072;9.84019072;-1.271284845e+271;1.271284845e+271
1.62;0.009;-4.131675748e+272;4.131675748e+272;9.839305143;9.839305143;-4.131675748e+272;4.131675748e+272
1.629;0.009;-1.342794618e+274;1.342794618e+274;9.838419645;9.838419645;-1.342794618e+274;1.342794618e+274
1.638;0.009;-4.364082508e+275;4.364082508e+275;9.837534227;9.837534227;-4.364082508e+275;4.364082508e+275
1.647;0.009;-1.418326815e+277;1.418326815e+277;9.836648889;9.836648889;-1.418326815e+277;1.418326815e+277
1.656;0.009;-4.60956215e+278;4.60956215e+278;9.83576363;9.83576363;-4.60956215e+278;4.60956215e+278
1.665;0.009;-1.498107699e+280;1.498107699e+280;9.834878451;9.834878451;-1.498107699e+280;1.498107699e+280
1.674;0.009;-4.86885002e+281;4.86885002e+281;9.833993352;9.833993352;-4.86885002e+281;4.86885002e+281
1.683;0.009;-1.582376257e+283;1.582376257e+283;9.833108333;9.833108333;-1.582376257e+283;1.582376257e+283
1.692;0.009;-5.142722834e+284;5.142722834e+284;9.832223393;9.832223393;-5.142722834e+284;5.142722834e+284
1.701;0.009;-1.671384921e+286;1.671384921e+286;9.831338532;9.831338532;-1.671384921e+286;1.671384921e+286
1.71;0.009;-5.432000994e+287;5.432000994e+287;9.830453752;9.830453752;-5.432000994e+287;5.432000994e+287
1.719;0.009;-1.765400323e+289;1.765400323e+289;9.829569051;9.829569051;-1.765400323e+289;1.765400323e+289
1.728;0.009;-5.737551049e+290;5.737551049e+290;9.828684429;9.828684429;-5.737551049e+290;5.737551049e+290
1.737;0.009;-1.864704091e+292;1.864704091e+292;9.827799888;9.827799888;-1.864704091e+292;1.864704091e+292
1.746;0.009;-6.060288296e+293;6.060288296e+293;9.826915425;9.826915425;-6.060288296e+293;6.060288296e+293
1.755;0.009;-1.969593696e+295;1.969593696e+295;9.826031043;9.826031043;-1.969593696e+295;1.969593696e+295
1.764;0.009;-6.401179513e+296;6.401179513e+296;9.82514674;9.82514674;-6.401179513e+296;6.401179513e+296
1.773;0.009;-2.080383342e+298;2.080383342e+298;9.824262516;9.824262516;-2.080383342e+298;2.080383342e+298
1.782;0.009;-6.76124586e+299;6.76124586e+299;9.823378373;9.823378373;-6.76124586e+299;6.76124586e+299
1.791;0.009;-2.197404905e+301;2.197404905e+301;9.822494308;9.822494308;-2.197404905e+301;2.197404905e+301
1.8;0.009;-7.14156594e+302;7.14156594e+302;9.821610324;9.821610324;-7.14156594e+302;7.14156594e+302
1.809;0.009;-2.32100893e+304;2.32100893e+304;9.820726418;9.820726418;-2.32100893e+304;2.32100893e+304
1.818;0.009;-7.543279024e+305;7.543279024e+305;9.819842593;9.819842593;-7.543279024e+305;7.543279024e+305
1.827;0.009;-inf;inf;9.818958847;9.818958847;-inf;inf
1.836;0.009;-nan(ind);-nan(ind);9.81807518;9.81807518;-nan(ind);-nan(ind)
1.845;0.009;-nan(ind);-nan(ind);9.817191593;9.817191593;-nan(ind);-nan(ind)
1.854;0.009;-nan(ind);-nan(ind);9.816308086;9.816308086;-nan(ind);-nan(ind)
1.863;0.009;-nan(ind);-nan(ind);9.815424658;9.815424658;-nan(ind);-nan(ind)
1.872;0.009;-nan(ind);-nan(ind);9.814541309;9.814541309;-nan(ind);-nan(ind)
1.881;0.009;-nan(ind);-nan(ind);9.81365804;9.81365804;-nan(ind);-nan(ind)
1.89;0.009;-nan(ind);-nan(ind);9.812774851;9.812774851;-nan(ind);-nan(ind)
1.899;0.009;-nan(ind);-nan(ind);9.811891741;9.811891741;-nan(ind);-nan(ind)
1.908;0.009;-nan(ind);-nan(ind);9.81100871;9.81100871;-nan(ind);-nan(ind)
1.917;0.009;-nan(ind);-nan(ind);9.810125759;9.810125759;-nan(ind);-nan(ind)
1.926;0.009;-nan(ind);-nan(ind);9.809242888;9.809242888;-nan(ind);-nan(ind)
1.935;0.009;-nan(ind);-nan(ind);9.808360096;9.808360096;-nan(ind);-nan(ind)
1.944;0.009;-nan(ind);-nan(ind);9.807477383;9.807477383;-nan(ind);-nan(ind)
1.953;0.009;-nan(ind);-nan(ind);9.80659475;9.80659475;-nan(ind);-nan(ind)
1.962;0.009;-nan(ind);-nan(ind);9.805712196;9.805712196;-nan(ind);-nan(ind)
1.971;0.009;-nan(ind);-nan(ind);9.804829721;9.804829721;-nan(ind);-nan(ind)
1.98;0.009;-nan(ind);-nan(ind);9.803947326;9.803947326;-nan(ind);-nan(ind)
1.989;0.009;-nan(ind);-nan(ind);9.803065011;9.803065011;-nan(ind);-nan(ind)
1.998;0.009;-nan(ind);-nan(ind);9.802182775;9.802182775;-nan(ind);-nan(ind)
2.007;0.009;-nan(ind);-nan(ind);9.801300618;9.801300618;-nan(ind);-nan(ind)
2.016;0.009;-nan(ind);-nan(ind);9.800418541;9.800418541;-nan(ind);-nan(ind)
2.025;0.009;-nan(ind);-nan(ind);9.799536543;9.799536543;-nan(ind);-nan(ind)
2.034;0.009;-nan(ind);-nan(ind);9.798654624;9.798654624;-nan(ind);-nan(ind)
2.043;0.009;-nan(ind);-nan(ind);9.797772785;9.797772785;-nan(ind);-nan(ind)
2.052;0.009;-nan(ind);-nan(ind);9.796891025;9.796891025;-nan(ind);-nan(ind)
2.061;0.009;-nan(ind);-nan(ind);9.796009344;9.796009344;-nan(ind);-nan(ind)
2.07;0.009;-nan(ind);-nan(ind);9.795127743;9.795127743;-nan(ind);-nan(ind)
2.079;0.009;-nan(ind);-nan(ind);9.794246221;9.794246221;-nan(ind);-nan(ind)
2.088;0.009;-nan(ind);-nan(ind);9.793364779;9.793364779;-nan(ind);-nan(ind)
2.097;0.009;-nan(ind);-nan(ind);9.792483416;9.792483416;-nan(ind);-nan(ind)
2.106;0.009;-nan(ind);-nan(ind);9.791602132;9.791602132;-nan(ind);-nan(ind)
2.115;0.009;-nan(ind);-nan(ind);9.790720927;9.790720927;-nan(ind);-nan(ind)
2.124;0.009;-nan(ind);-nan(ind);9.789839802;9.789839802;-nan(ind);-nan(ind)
2.133;0.009;-nan(ind);-nan(ind);9.788958756;9.788958756;-nan(ind);-nan(ind)
2.142;0.009;-nan(ind);-nan(ind);9.78807779;9.78807779;-nan(ind);-nan(ind)
2.151;0.009;-nan(ind);-nan(ind);9.787196902;9.787196902;-nan(ind);-nan(ind)
2.16;0.009;-nan(ind);-nan(ind);9.786316094;9.786316094;-nan(ind);-nan(ind)
2.169;0.009;-nan(ind);-nan(ind);9.785435365;9.785435365;-nan(ind);-nan(ind)
2.178;0.009;-nan(ind);-nan(ind);9.784554716;9.784554716;-nan(ind);-nan(ind)
2.187;0.009;-nan(ind);-nan(ind);9.783674145;9.783674145;-nan(ind);-nan(ind)
2.196;0.009;-nan(ind);-nan(ind);9.782793654;9.782793654;-nan(ind);-nan(ind)
2.205;0.009;-nan(ind);-nan(ind);9.781913243;9.781913243;-nan(ind);-nan(ind)
2.214;0.009;-nan(ind);-nan(ind);9.78103291;9.78103291;-nan(ind);-nan(ind)
